"payment date","payment time","Receipt number / ID","INV. No","cash tray code","menu name","order type","quantity","unit price","balance before reduction","all discounts","Total discount %","net price","Item tax type","table","customer name","telephone number","payment type","note","group","Category","branch"
"02/10/2022","14:51","8DN7I","","4UY","P ชาเขียว/Green Milk Teaปกติ x 3กลับบ้าน x 175% x 1","Take Away","1","65","65.00","0","0","65.00","VATable","Counter","","","คนละครึ่ง","","","Frappe","1"
"02/10/2022","14:53","4RGF0","","4UY","P ชาเขียว/Green Milk Teaปกติ x 2กลับบ้าน x 1วิปปิ้งครีม x 1100% x 1","Take Away","1","80","80.00","0","0","80.00","VATable","Counter","","","คนละครึ่ง","","","Frappe","1"
"02/10/2022","14:53","4RGF0","","4UY","ชาเขียว/Green Milk Teaปกติ x 125% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"02/10/2022","15:55","AY6BH","","4UY","นมสดสตรอเบอร์รี่/Fresh cream strawberry sauce cake","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Bakery","1"
"02/10/2022","17:03","ZK99W","","4UY","I อเมริกาโน่/Iced Americanoปกติ x 20% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"02/10/2022","17:03","ZK99W","","4UY","ชาเขียว/Green Milk Teaปกติ x 125% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"02/10/2022","17:03","ZK99W","","4UY","P ลาเตั/Latteปกติ x 3กลับบ้าน x 1100% x 1","Dine-In","1","65","65.00","0","0","65.00","VATable","Counter","","","Cash","","","Frappe","1"
"02/10/2022","17:03","ZK99W","","4UY","ชอคโกแลตหน้านิ่ม/Chocolate Fudge Cake","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Bakery","1"
"02/10/2022","18:00","F5G6X","","4UY","I อเมริกาโน่/Iced Americanoปกติ x 20% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"03/10/2022","08:02","GXB8Y","","KZI","ชาเขียว/Green Milk Teaปกติ x 125% x 1","Take Away","2","55","110.00","0","0","110.00","VATable","Counter","","","Cash","","","Iced","1"
"03/10/2022","08:14","2T81P","","KZI","I เอสเพรสโซ่/Iced Espressoปกติ x 250% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"03/10/2022","08:23","43EKY","","KZI","I เอสเพรสโซ่/Iced Espressoปกติ x 225% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"03/10/2022","09:02","8CHDE","","KZI","I คาปูชิโน่/CappucinoIcedปกติ x 2100% x 1","Take Away","2","55","110.00","0","0","110.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"03/10/2022","09:02","8CHDE","","KZI","มัจฉะ มีเดียม/Matcha Medium","Take Away","1","75","75.00","0","0","75.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"03/10/2022","09:02","8CHDE","","KZI","ชอคโกแลตหน้านิ่ม/Chocolate Fudge Cake","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Bakery","1"
"03/10/2022","09:02","8CHDE","","KZI","นมสดสตรอเบอร์รี่/Fresh cream strawberry sauce cake","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Bakery","1"
"03/10/2022","09:08","BM6ML","","KZI","ชาเขียว/Green Milk Teaปกติ x 1100% x 1","Take Away","4","55","220.00","0","0","220.00","VATable","Counter","","","Cash","","","Iced","1"
"03/10/2022","09:08","BM6ML","","KZI","I เอสเพรสโซ่/Iced Espressoปกติ x 2100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"03/10/2022","09:29","KYTK9","","KZI","I เอสเพรสโซ่/Iced Espressoปกติ x 2100% x 1","Take Away","2","55","110.00","0","0","110.00","VATable","Counter","","","โอนเงิน","","","Iced","1"
"03/10/2022","09:29","KYTK9","","KZI","ชาเขียว/Green Milk Teaปกติ x 150% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","โอนเงิน","","","Iced","1"
"03/10/2022","09:29","KYTK9","","KZI","ชอฟท์คุกกึ้","Take Away","2","15","30.00","0","0","30.00","VATable","Counter","","","โอนเงิน","","","Cookie","1"
"03/10/2022","09:34","URON4","","KZI","P ชาเขียว/Green Milk Teaปกติ x 3กลับบ้าน x 1100% x 1","Take Away","1","65","65.00","0","0","65.00","VATable","Counter","","","Cash","","","Frappe","1"
"03/10/2022","10:18","O2QP4","","KZI","มอคค่า/Mochaปกติ x 1กลับบ้าน x 1","Dine-In","1","45","45.00","0","0","45.00","VATable","Counter","","","Cash","","","Hot","1"
"03/10/2022","10:18","O2QP4","","KZI","P ชาเขียว/Green Milk Teaปกติ x 3กลับบ้าน x 125% x 1","Dine-In","1","65","65.00","0","0","65.00","VATable","Counter","","","Cash","","","Frappe","1"
"03/10/2022","10:18","O2QP4","","KZI","I เอสเพรสโซ่/Iced Espressoปกติ x 2100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"03/10/2022","10:31","UCQM6","","KZI","P ชาเขียว/Green Milk Teaปกติ x 3กลับบ้าน x 1100% x 1","Take Away","1","65","65.00","0","0","65.00","VATable","Counter","","","Cash","","","Frappe","1"
"03/10/2022","10:48","FDOWM","","KZI","อเมริกาโน่/Americanoปกติ x 2กลับบ้าน x 1","Dine-In","1","45","45.00","0","0","45.00","VATable","Counter","","","Cash","","","Hot","1"
"03/10/2022","10:51","9NYTH","","KZI","I มอคค่า/Iced Mochaปกติ x 275% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","โอนเงิน","","","Iced","1"
"03/10/2022","10:53","T5S2B","","KZI","คุกกี้กาแฟ","Dine-In","1","15","15.00","0","0","15.00","VATable","Counter","","","Cash","","","Cookie","1"
"03/10/2022","10:55","BYZ25","","KZI","กล้วยทอด/Fried banana","Dine-In","2","25","50.00","0","0","50.00","VATable","Counter","","","Cash","","","ขนมขบเคี้ยว","1"
"03/10/2022","11:02","T5KCC","","KZI","ชานม/Thai milk Tea100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"03/10/2022","11:16","SU92H","","KZI","I คาปูชิโน่/CappucinoIcedปกติ x 2100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"03/10/2022","11:17","I281P","","KZI","I อเมริกาโน่/Iced Americanoปกติ x 20% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"03/10/2022","11:26","1EQH1","","KZI","ชอฟท์คุกกึ้","Dine-In","1","15","15.00","0","0","15.00","VATable","Counter","","","Cash","","","Cookie","1"
"03/10/2022","11:38","5KSDG","","KZI","I คาปูชิโน่/CappucinoIcedปกติ x 2100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"03/10/2022","11:42","JPZKE","","KZI","โกโก้/Cocoaปกติ x 150% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"03/10/2022","11:49","MRNWF","","KZI","กล้วยทอด/Fried banana","Dine-In","1","25","25.00","0","0","25.00","VATable","Counter","","","Cash","","","ขนมขบเคี้ยว","1"
"03/10/2022","12:17","A4OCN","","KZI","P ชาเขียว/Green Milk Teaปกติ x 3กลับบ้าน x 1100% x 1","Dine-In","1","65","65.00","0","0","65.00","VATable","Counter","","","Cash","","","Frappe","1"
"03/10/2022","12:18","C0H3F","","KZI","P โกโกั/Cocoaปกติ x 2กลับบ้าน x 1100% x 1","Dine-In","1","65","65.00","0","0","65.00","VATable","Counter","","","Cash","","","Frappe","1"
"03/10/2022","12:19","K2DJA","","KZI","คุกกี้กาแฟ","Dine-In","3","15","45.00","0","0","45.00","VATable","Counter","","","โอนเงิน","","","Cookie","1"
"03/10/2022","12:20","46BZM","","KZI","I คาปูชิโน่/CappucinoIcedปกติ x 2100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"03/10/2022","12:20","46BZM","","KZI","I ลาเต้/Iced Latteปกติ x 2100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"03/10/2022","12:41","C6DRP","","KZI","คุกกี้กาแฟ","Dine-In","4","15","60.00","0","0","60.00","VATable","Counter","","","Cash","","","Cookie","1"
"03/10/2022","12:41","GFK97","","KZI","ชาเขียว/Green Milk Teaปกติ x 150% x 1","Take Away","2","55","110.00","0","0","110.00","VATable","Counter","","","Cash","","","Iced","1"
"03/10/2022","12:42","QQUC6","","KZI","มันทอด/Fried Potato","Take Away","1","25","25.00","0","0","25.00","VATable","Counter","","","Cash","","","ขนมขบเคี้ยว","1"
"03/10/2022","12:42","QQUC6","","KZI","กล้วยทอด/Fried banana","Take Away","1","25","25.00","0","0","25.00","VATable","Counter","","","Cash","","","ขนมขบเคี้ยว","1"
"03/10/2022","12:42","QQUC6","","KZI","ชาเขียว/Green Milk Teaปกติ x 1100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"03/10/2022","12:43","QW522","","KZI","ชาเขียว/Green Milk Teaปกติ x 1100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"03/10/2022","12:43","QW522","","KZI","มันทอด/Fried Potato","Dine-In","2","25","50.00","0","0","50.00","VATable","Counter","","","คนละครึ่ง","","","ขนมขบเคี้ยว","1"
"03/10/2022","12:43","QW522","","KZI","กล้วยทอด/Fried banana","Dine-In","1","25","25.00","0","0","25.00","VATable","Counter","","","คนละครึ่ง","","","ขนมขบเคี้ยว","1"
"03/10/2022","12:47","UIXMH","","KZI","P โกโกั/Cocoaน้อย x 1ปกติ x 1กลับบ้าน x 175% x 1","Take Away","1","65","65.00","0","0","65.00","VATable","Counter","","","Cash","","","Frappe","1"
"03/10/2022","13:17","NA4G2","","KZI","ยุสุ/Yuzu","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","โอนเงิน","","","Iced","1"
"03/10/2022","13:17","NA4G2","","KZI","I อเมริกาโน่/Iced Americanoปกติ x 275% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","โอนเงิน","","","Iced","1"
"03/10/2022","13:19","DS10D","","KZI","I ลาเต้/Iced Latteปกติ x 2100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"03/10/2022","13:26","6GLG1","","KZI","I อเมริกาโน่/Iced Americanoปกติ x 20% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"03/10/2022","13:27","KSJE3","","KZI","ชาเขียว/Green Milk Teaปกติ x 1100% x 1","Dine-In","9","55","495.00","0","0","495.00","VATable","Counter","","","โอนเงิน","","","Iced","1"
"03/10/2022","13:29","EI9R0","","KZI","I อเมริกาโน่/Iced Americanoปกติ x 2100% x 1","Take Away","2","55","110.00","0","0","110.00","VATable","Counter","","","Cash","","","Iced","1"
"03/10/2022","13:33","YUTL4","","KZI","I เอสเพรสโซ่/Iced Espressoปกติ x 275% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"03/10/2022","13:41","HSW8Z","","KZI","I อเมริกาโน่/Iced Americanoปกติ x 275% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"03/10/2022","13:54","3IXIO","","KZI","ชาเขียว/Green Milk Teaปกติ x 1100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"03/10/2022","13:54","BKBUS","","KZI","ชาเขียว/Green Milk Teaปกติ x 1100% x 1","Take Away","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"03/10/2022","14:19","S0WSJ","","KZI","คุกกีัไอศครีม","Dine-In","2","20","40.00","0","0","40.00","VATable","Counter","","","Cash","","","Cookie","1"
"03/10/2022","14:23","9RRB4","","KZI","อเมริกาโน่/Americanoปกติ x 2กลับบ้าน x 1","Take Away","1","45","45.00","0","0","45.00","VATable","Counter","","","Cash","","","Hot","1"
"03/10/2022","14:37","B10LO","","KZI","อัฟโฟกาโตั/Affogatoปกติ x 1","Dine-In","1","65","65.00","0","0","65.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"03/10/2022","14:39","4E0VN","","KZI","I คาปูชิโน่/CappucinoIcedปกติ x 2100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"03/10/2022","15:17","V3CKX","","KZI","คุกกี้กาแฟ","Dine-In","1","15","15.00","0","0","15.00","VATable","Counter","","","Cash","","","Cookie","1"
"03/10/2022","15:34","4VNNR","","KZI","ชาเขียว/Green Milk Teaปกติ x 125% x 1","Dine-In","2","55","110.00","0","0","110.00","VATable","Counter","","","Cash","","","Iced","1"
"03/10/2022","15:34","4VNNR","","KZI","คุกกี้กาแฟ","Dine-In","3","15","45.00","0","0","45.00","VATable","Counter","","","Cash","","","Cookie","1"
"03/10/2022","15:40","BELKD","","KZI","ส้มหน้านิ่ม/Orange Fudge Cake","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Bakery","1"
"03/10/2022","15:48","POI8J","","KZI","เผือกทอด/Crispy Roti","Dine-In","1","25","25.00","0","0","25.00","VATable","Counter","","","คนละครึ่ง","","","ขนมขบเคี้ยว","1"
"03/10/2022","15:48","POI8J","","KZI","I เอสเพรสโซ่/Iced Espressoปกติ x 225% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"03/10/2022","15:55","6D4YS","","KZI","ชากุหลาบ/Rose Milk Teaปกติ x 1","Dine-In","1","65","65.00","0","0","65.00","VATable","Counter","","","Cash","","","Iced","1"
"03/10/2022","15:55","6D4YS","","KZI","I อเมริกาโน่/Iced Americanoปกติ x 20% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"03/10/2022","15:55","6D4YS","","KZI","I ลาเต้/Iced Latteปกติ x 225% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","Cash","","","Iced","1"
"03/10/2022","16:08","ZJ6K0","","KZI","P ชอคโกแลต/Chocolateปกติ x 2กลับบ้าน x 1100% x 1","Dine-In","1","65","65.00","0","0","65.00","VATable","Counter","","","Cash","","","Frappe","1"
"03/10/2022","16:17","XEZY2","","KZI","I คาปูชิโน่/CappucinoIcedปกติ x 2100% x 125% x 1","Dine-In","2","55","110.00","0","0","110.00","VATable","Counter","","","Cash","","","Iced","1"
"03/10/2022","16:32","9SC3B","","KZI","โกโก้/Cocoaปกติ x 1100% x 1","Dine-In","1","55","55.00","0","0","55.00","VATable","Counter","","","คนละครึ่ง","","","Iced","1"
"03/10/2022","16:32","9SC3B","","KZI","คุกกี้กาแฟ","Dine-In","4","15","60.00","0","0","60.00","VATable","Counter","","","คนละครึ่ง","","","Cookie","1"
